Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Spectype,Spectype_ref,Class,Compact,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,Superorbital Period,Superorbital Period_err,Superorbital Period_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Distance,Distance_err_lo,Distance_err_up,IGR_var,Swift_var,XMM_var,Chandra_var,Var,best_ID,AGILE_ID,AGILE_RA,AGILE_Dec,AGILE_err,AGILE_ref,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
GRO J1750-27,267.304,-26.644055555555553,2.5E-4,2019A&A...630A.105R,Be?,1997ApJS..113..367B,Be?,NS,,,,,,,29.806,0.001,2009MNRAS.393..419S,,,,0.36,0.002,2009MNRAS.393..419S,4.45349,2.0E-5,2009MNRAS.393..419S,,,,,,,YY,,,,Y,GRO J1750-27,,,,,,,,,,,,,,,,,,,,,GRO J1750-27,267.3,-26.647,0.003666666646798452,,,,,,,GRO J1750-27,267.3029166666666,-26.643333333333334,0.0011111111111111111,Trumper1997_(in_press),,,,,,,,,,,,,,,,2SXPS J174912.3-263842,267.3045833333333,-26.643694444444446,0.001388888888888889,2008GCN..7274....1B,,,,,,GRO J1750-27,267.304,-26.644055555555553,2.5E-4,2019A&A...630A.105R,,,,,,0,,,,
IGR J17503-2636,267.575261,-26.604673,1.6666666294137637E-5,,sg?,2018ATel11992....1M,SFXT?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J17501806-2636168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGR J17503-2636,267.57527,-26.60458,6.111111111111112E-4,2018ATel11952....1C,,,,,,,,,,,2MASS J17501806-2636168,267.575261,-26.604673,1.6666666294137637E-5,,0,,,,
IGR J17544-2619,268.6052987030251,-26.331274336947732,6.1794432500998185E-9,,O9Ib,2006A&A...455..653P,SFXT,,1.4,,2017AstL...43..664B,23.0,2.0,2017AstL...43..664B,12.172,0.007,2013BCrAO.109...27N,,,,0.44,0.14,2013BCrAO.109...27N,71.49,0.02,2012A&A...539A..21D,-46.8,4.0,2013BCrAO.109...27N,2425.0,-134.0,156.0,Y,81.88612365722656,1.0,1.0,Y,Gaia DR3 4063908810076415872,,,,,,,,,,,,,,,,,,,,,IGR J17544-2619,268.605,-26.331,0.015333333611488342,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J175425.1-261952,268.60495,-26.33125,2.2222222553359137E-4,,4XMM J175425.2-261952,268.605307,-26.33128,3.644861111111111E-5,,2CXO J175425.2-261952,268.60506792338583,-26.33138371772481,3.407468270688894E-4,,2MASS J17542527-2619526,268.605314,-26.33128,1.6666666294137637E-5,,4063908810076415872,268.6052987030251,-26.331274336947732,6.1794432500998185E-9,
GRS 1758-258,270.30197072333925,-25.743279092330226,2.55305419365565E-7,,AV,2016A&A...596A..46M,IMXB?,,,,,,,,18.45,0.1,2002ApJ...578L.129S,,,,,,,,,,,,,4630.0,-1998.0,2554.0,,1.1595174074172974,1.0,0.0,Y,Gaia DR3 4064178675797466624,,,,,,,,,,,,,,,,,,,,,GRS 1758-258,270.303,-25.741,0.0031666666269302367,,,,,,,1WGA J1801.2-2544,270.3025,-25.7413,0.003611111111111111,,,,,,,,,,,,GRS 1758-258,270.308,-25.731,0.026666667064030966,,2SXPS J180112.5-254431,270.30238,-25.74218,4.999999867545234E-4,,4XMM J180112.3-254436,270.301584,-25.743352,3.0471499999999994E-4,,2CXO J180112.3-254436,270.30162932807593,-25.74337947503511,1.9719620766020982E-4,,,,,,,4064178675797466624,270.30197072333925,-25.743279092330226,2.55305419365565E-7,
IGR J18027-2016,270.6747368583342,-20.28816679699591,2.907744505339199E-8,,B1Ib,2010A&A...510A..61T,sg,,1.5,0.4,2011A&A...532A.124M,20.0,3.0,2011A&A...532A.124M,4.5696,9.0E-4,2011A&A...532A.124M,,,,0.2,-1.0,2011A&A...532A.124M,139.612,0.006,2005A&A...439..255H,51.7,2.4,2011A&A...532A.124M,8526.0,-2438.0,4119.0,,15.271662712097168,1.0,,Y,Gaia DR3 4070968778561141760,,,,,,,,,,,,,,,,,,,,,SAX J1802.7-201,270.675,-20.288,0.008333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J180242.0-201717,270.67527,-20.28824,7.22222195731269E-4,,4XMM J180241.9-201717,270.674766,-20.288133,2.878111111111111E-5,,,,,,,2MASS J18024194-2017172,270.674767,-20.288132,1.6666666294137637E-5,,4070968778561141760,270.6747368583342,-20.28816679699591,2.907744505339199E-8,
2MASS J18081689-1919395,272.070386,-19.327656,3.05555553899871E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,2MASS J18081689-1919395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J180816.8-191939,272.070034,-19.327592,2.752852777777778E-4,,,,,,,2MASS J18081689-1919395,272.070386,-19.327656,3.05555553899871E-5,,0,,,,
SWIFT J1816.7-1613,274.1780034891092,-16.22283425276363,2.1267739673589748E-4,,B0-2e,2019A&A...622A.198N,Be,NS,,,,12.5,,1996MNRAS.280L..31P,151.1,0.5,2017ApJ...846..161C,,,,,,,143.6863,2.0E-4,2019A&A...622A.198N,,,,,,,Y,4.10043478012085,0.0,0.0,Y,2CXO J181642.7-161322,,,,,,,,,,,,,,,,,,,,,SWIFT J1816.7-1613,274.178,-16.223,0.017333332697550455,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J181642.5-161322,274.17723,-16.22304,4.4444445106718274E-4,,4XMM J181642.7-161321,274.178316,-16.222541,4.6087138888888893E-4,,2CXO J181642.7-161322,274.1780034891092,-16.22283425276363,2.1267739673589748E-4,,,,,,,0,,,,
SAX J1818.6-1703,274.65790272639975,-17.0466781588456,4.2054971887005705E-8,,B0Iab,2010A&A...510A..61T,SFXT,,,,,,,,30.0,,2018MNRAS.481.2779S,,,,,,,,,,,,,2791.0,-762.0,1145.0,Y,7.877622127532959,1.0,1.0,Y,Gaia DR3 4097365235226829312,,,,,,,,,,,,,,,,,,,,,SAX J1818.6-1703,274.658,-17.047,0.011166666944821676,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J181837.8-170248,274.65772,-17.0467,3.055555621782939E-4,,4XMM J181837.7-170247,274.65746,-17.046545,3.5524055555555555E-4,,2CXO J181837.9-170248,274.6580427785442,-17.046757333613034,2.224947876345352E-4,,2MASS J18183790-1702479,274.657944,-17.046656,1.6666666294137637E-5,,4097365235226829312,274.65790272639975,-17.0466781588456,4.2054971887005705E-8,
SAX J1819.3-2525,274.8401391909158,-25.40717851925878,5.672917597823674E-9,,B9III,2001ApJ...555..489O,,BH,10.2,1.5,2001ApJ...555..489O,6.8,1.4,2001ApJ...555..489O,2.817,0.002,2005MNRAS.363..882L,,,,,,,,,,72.7,3.3,2005MNRAS.363..882L,4738.0,-601.0,765.0,,14.537267684936523,,1.0,Y,Gaia DR3 4053096388919082368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J181921.5-252429,274.83959,-25.40813,4.7222223546769884E-4,,,,,,,2CXO J181921.6-252425,274.8400691402454,-25.40718461081611,1.9755812938378214E-4,,2MASS J18192163-2524258,274.840143,-25.407167,1.6666666294137637E-5,,4053096388919082368,274.8401391909158,-25.40717851925878,5.672917597823674E-9,
AX J1820.5-1434,275.125402,-14.573023,2.2222221725516848E-5,,B0-2 IV-Ve,2001A&A...371.1018I,Be,NS,,,,12.5,,1996MNRAS.280L..31P,54.0,0.4,2013A&A...558A..99S,,,,,,,152.26,0.04,1998ApJ...495..435K,,,,,,,Y,2.1417720317840576,0.0,0.0,Y,2MASS J18203009-1434228,,,,,,,,,,,,,,,,,,,,,AX J1820.5-1434,275.123,-14.573,0.015833333134651184,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J182030.1-143421,275.12552,-14.57255,9.444444709353977E-4,,4XMM J182030.0-143422,275.125219,-14.573033,5.304138888888889E-4,,2CXO J182030.0-143423,275.1253836513516,-14.57320453029389,2.0346735387260053E-4,,2MASS J18203009-1434228,275.125402,-14.573023,2.2222221725516848E-5,,0,,,,
IGR J18214-1318,275.3323425004492,-13.310890956750724,6.385244429111481E-8,,B0V-O9I,2009ApJ...698..502B,Be/sg,,,,,,,,5.4246,4.0E-4,2020MNRAS.498.2750C,,,,0.17,0.0,2020MNRAS.498.2750C,,,,,,,4209.0,-1286.0,1709.0,,1.1851428747177124,1.0,0.0,Y,Gaia DR3 4152643113595580416,,,,,,,,,,,,,,,,,,,,,IGR J18214-1318,275.332,-13.311,0.02366666595141093,,,,,,,,,,,,,,,,,,,,,,1RXS J182129.0-131641,275.331,-13.308,0.04000000158945719,,2SXPS J182119.7-131838,275.33235,-13.31073,8.888889021343655E-4,,4XMM J182119.7-131840,275.33234,-13.311182,5.278819444444444E-4,,2CXO J182119.7-131838,275.3323350543468,-13.31083223499875,1.9755997422316653E-4,,2MASS J18211975-1318388,275.332326,-13.310795,2.2222221725516848E-5,,4152643113595580416,275.3323425004492,-13.310890956750724,6.385244429111481E-8,
IGR J18219-1347,275.4783710982874,-13.790737448483274,2.0696255030303598E-4,,Be?,2012AstL...38..629K,Be?,NS,,,,,,,72.44,0.3,2013ApJ...775L..24L,,,,,,,56.468,3.0E-4,2022ApJ...927..139O,,,,,,,Y,5.766816139221191,,0.0,Y,2CXO J182154.8-134726,,,,,,,,,,,,,,,,,,,,,IGR J18219-1347,275.478,-13.791,0.042166666189829505,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J182154.6-134722,275.47772,-13.78955,6.666666931576198E-4,,,,,,,2CXO J182154.8-134726,275.4783710982874,-13.790737448483274,2.0696255030303598E-4,,,,,,,0,,,,
IGR J18246-1425,276.09842,-14.41551,9.999999735090467E-4,,,,,,,,,,,,,,,,,,,,,120.0,,2008ATel.1679....1M,,,,,,,,2.1910111904144287,,,,2SXPS J182423.6-142455,,,,,,,,,,,,,,,,,,,,,IGR J18246-1425,276.099,-14.415,0.030666667222976684,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J182423.6-142455,276.09842,-14.41551,9.999999735090467E-4,,,,,,,,,,,,,,,,,0,,,,
IGR J18256-1035,276.4326235883698,-10.583893778199275,2.811673614713881E-7,,,,,,,,,,,,,,,,,,,,,,,,,,,3775.0,-2274.0,2759.0,,1.0050956010818481,,,,Gaia DR3 4154264171696059520,,,,,,,,,,,,,,,,,,,,,IGR J18256-1035,276.433,-10.584,0.04016666809717814,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J182543.8-103502,276.43263,-10.58396,9.999999735090467E-4,,,,,,,,,,,,,,,,,4154264171696059520,276.4326235883698,-10.583893778199275,2.811673614713881E-7,
LS 5039,276.5627681201673,-14.848438248314068,3.54121413288845E-9,,ON6.5V(f),2011MNRAS.416.1556T,"$\gamma$\,Be",,,,,23.0,,2005MNRAS.364..899C,3.90607,8.0E-5,2011ASSP...21..559C,,,,0.35,0.03,2011ASSP...21..559C,,,,17.3,0.5,2011ASSP...21..559C,1898.0,-54.0,59.0,,1.5555555820465088,1.0,1.0,Y,Gaia DR3 4104196427943626624,,,,,,,,,,,,,,,,,,,,,LS5039,276.563,-14.848,0.03283333381017049,,,,,,,1WGA J1826.2-1450,276.57,-14.8335,0.013888888888888888,,,,,,,4FGL J1826.2-1450,276.5637,-14.8496,0.008634,,,,,,,2SXPS J182615.1-145054,276.56298,-14.84839,3.611110978656345E-4,,4XMM J182615.0-145054,276.562647,-14.848455,1.083411111111111E-4,,2CXO J182615.0-145055,276.5627355755772,-14.848703589585773,1.975341449038919E-4,,2MASS J18261505-1450542,276.562732,-14.848396,1.6666666294137637E-5,,4104196427943626624,276.5627681201673,-14.848438248314068,3.54121413288845E-9,
XTE J1829-098,277.4332922377682,-9.85645360705569,2.0506071803486712E-4,,,2020MNRAS.491.4543S,SFXT?,NS,,,,,,,244.2,0.2,2022ATel15614....1C,,,,,,,7.847089,1.5E-5,2022ATel15556....1W,,,,,,,Y,,0.0,0.0,Y,2CXO J182943.9-095123,,,,,,,,,,,,,,,,,,,,,XTE J1829-098,277.439,-9.897,0.0424999992052714,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J182942.2-095140,277.4332,-9.857,9.722222222222222E-4,2022ATel15555....1C,4XMM J182944.0-095124,277.433351,-9.856801,5.426227777777777E-4,,2CXO J182943.9-095123,277.4332922377682,-9.85645360705569,2.0506071803486712E-4,,,,,,,0,,,,
ATO J278.3657-10.5901,278.36569954826433,-10.5901247948528,4.264616717894873E-8,,B0.5Ve,2003AN....324...61M,Be,,,,,14.6,,1996MNRAS.280L..31P,,,,,,,,,,,,,,,,1021.0,-144.0,255.0,,12.526315689086914,0.0,1.0,Y,Gaia DR3 4155000844481174656,,,,,,,,,,,,,,,,,,,,,SNR 021.5-00.9,278.396,-10.558,0.013666666547457377,,,,,,,1WGA J1833.4-1035,278.3637,-10.5851,0.003611111111111111,,,,,,,4FGL J1833.5-1033,278.3832,-10.5568,0.014555,,SNR 021.5-00.9,278.382,-10.559,0.04333333174387614,,2SXPS J183327.7-103524,278.36574,-10.59012,3.055555621782939E-4,,4XMM J183327.7-103524,278.365671,-10.590103,7.449722222222222E-5,,2CXO J183327.7-103524,278.36570918096845,-10.590096525281348,1.9724979916162287E-4,,2MASS J18332777-1035243,278.365715,-10.590102,2.2222221725516848E-5,,4155000844481174656,278.36569954826433,-10.5901247948528,4.264616717894873E-8,
SNR 021.5-00.9,278.3679185343803,-10.40243295086028,6.655705057912403E-9,,B0 Ve,2011BASI...39..517M,Be,,,,,17.5,,1996MNRAS.280L..31P,,,,,,,,,,,,,,,,1996.0,-115.0,112.0,,2.114086151123047,1.0,1.0,Y,Gaia DR3 4155023796790984064,,,,,,,,,,,,,,,,,,,,,SNR 021.5-00.9,278.396,-10.558,0.013666666547457377,,,,,,,1WGA J1833.4-1024,278.3671,-10.4046,0.013888888888888888,,,,,,,4FGL J1833.5-1033,278.3832,-10.5568,0.014555,,,,,,,2SXPS J183328.3-102408,278.36817,-10.40234,2.777777777777778E-4,,4XMM J183328.3-102408,278.367925,-10.402381,1.0442166666666666E-4,,2CXO J183328.3-102408,278.3679292458984,-10.40242826916,1.9874449419743926E-4,,2MASS J18332830-1024087,278.367917,-10.402436,1.9444444527228672E-5,,4155023796790984064,278.3679185343803,-10.40243295086028,6.655705057912403E-9,
AX J1838.0-0655,279.51927780095065,-6.9024299040238395,2.3988109164767796E-6,,,,,,,,,,,,,,,,,,,,,0.07049821,3.0E-5,2008ATel.1392....1G,,,,,,,,1.6306748390197754,0.0,,,Gaia DR3 4252969319080954496,,,,,,,,,,,,,,,,,,,,,AX J1838.0-0655,279.508,-6.904,0.018166667222976683,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J183804.5-065414,279.51908,-6.90408,8.333333333333333E-4,,4XMM J183804.7-065408,279.519768,-6.902232,5.000022222222222E-4,,,,,,,2MASS J18380462-0654086,279.519259,-6.902393,2.2222221725516848E-5,,4252969319080954496,279.51927780095065,-6.9024299040238395,2.3988109164767796E-6,
AX J1841.0-0536,280.28016644801477,-5.581654039281494,4.543610331084994E-9,,B1Ib,2008A&A...486..911N,SFXT,,,,,,,,6.453,0.0016,2015arXiv150301087G,,,,0.16,0.11,2015arXiv150301087G,4.7394,8.0E-4,2001PASJ...53.1179B,74.4,2.1,2015arXiv150301087G,2828.0,-129.0,143.0,Y,0.999424159526825,0.0,0.0,Y,Gaia DR3 4256502088596680960,,,,,,,,,,,,,,,,,,,,,AX J1841.0-0536,280.28,-5.57,0.026666667064030966,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184107.0-053451,280.27956,-5.5811,7.500000132454766E-4,,4XMM J184107.2-053454,280.280179,-5.581776,3.1940027777777773E-4,,2CXO J184107.4-053450,280.28083415825574,-5.58055803343094,0.003379981951043133,,2MASS J18410724-0534540,280.280168,-5.58167,1.6666666294137637E-5,,4256502088596680960,280.28016644801477,-5.581654039281494,4.543610331084994E-9,
GS 1839-06,280.39706,-5.84236,0.006666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J184135.3-055032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J184135.3-055032,280.39706,-5.84236,0.006666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
IGR J18450-0435,281.2566191660608,-4.565759042374355,5.247507554789385E-9,,O9.5I,1996MNRAS.281..333C,SFXT,,,,,29.6,,2005A&A...436.1049M,4.73983,2.8E-4,2015arXiv150301087G,,,,0.34,0.11,2015arXiv150301087G,,,,61.0,1.4,2015arXiv150301087G,5436.0,-641.0,645.0,,28.19636344909668,1.0,1.0,Y,Gaia DR3 4258160560148155648,,,,,,,,,,,,,,,,,,,,,IGR J18450-0435,281.256,-4.566,0.027833332618077595,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184501.6-043355,281.25672,-4.56539,3.333333465788099E-4,,4XMM J184501.5-043356,281.256564,-4.56566,5.988083333333334E-5,,2CXO J184501.5-043356,281.25659322374156,-4.565667700989875,1.9763928602617618E-4,,2MASS J18450159-0433565,281.256632,-4.565711,1.9444444527228672E-5,,4258160560148155648,281.2566191660608,-4.565759042374355,5.247507554789385E-9,
GS 1843+009,281.403473368695,0.8631594680204066,4.668497790892919E-8,,B0-2IV-Ve,2001A&A...371.1018I,Be,,,,,13.5,0.0,1996MNRAS.280L..31P,,,,,,,,,,29.4764,8.0E-4,1999NuPhS..69..220P,,,,5097.0,-1904.0,4192.0,Y,0.9984962344169617,,0.0,Y,Gaia DR3 4278536022438800640,,,,,,,,,,,,,,,,,,,,,GS 1843+009,281.404,0.865,0.0063333332538604735,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184536.6+005146,281.40265,0.86294,9.722222222222222E-4,,,,,,,2CXO J184536.8+005147,281.40346652667245,0.8632755170049511,2.1963598720895397E-4,,2MASS J18453684+0051474,281.403505,0.863184,1.6666666294137637E-5,,4278536022438800640,281.403473368695,0.8631594680204066,4.668497790892919E-8,
IGR J18462-0223,281.55376940450617,-2.3746911960083628,6.54478164182769E-8,,OBI?,2013A&A...556A..27S,SFXT,,,,,,,,2.1378,,2013A&A...556A..27S,,,,,,,997.0,1.0,2012ApJ...753....3B,,,,6784.0,-2839.0,4048.0,Y,3.5960450172424316,1.0,,Y,Gaia DR3 4259088994647732864,,,,,,,,,,,,,,,,,,,,,IGR J18462-0223,281.569,-2.393,0.051999998092651364,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184612.8-022228,281.55348,-2.37455,3.055555621782939E-4,,4XMM J184612.7-022228,281.553247,-2.374572,1.0258361111111111E-4,,,,,,,,,,,,4259088994647732864,281.55376940450617,-2.3746911960083628,6.54478164182769E-8,
IGR J18482+0049,282.064171,0.792571,3.3333332588275274E-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2334003448486328,0.0,,,2MASS J18481540+0047332,,,,,,,,,,,,,,,,,,,,,IGR J18482+0049,282.06,0.797,0.06516666809717814,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J184815.2+004733,282.06374,0.79253,0.001194444497426351,,4XMM J184815.3+004733,282.06415,0.792646,1.463952777777778E-4,,,,,,,2MASS J18481540+0047332,282.064171,0.792571,3.3333332588275274E-5,,0,,,,
3A 1845-024,282.070354,-2.423608,1.1829416666666666E-4,,OBI?,2022A&A...657A..58N,sg?,,,,,,,,242.18,0.01,1999ApJ...517..449F,,,,0.88,0.01,1999ApJ...517..449F,94.7171,3.0E-4,2022A&A...657A..58N,,,,,,,Y,5.805084705352783,0.0,1.0,Y,4XMM J184816.8-022524,,,,,,1H1845-024,282.0724,-2.4233,0.0,,,,,,,3A 1845-024,282.0724,-2.4233,0.0,,3A 1845-024,282.074,-2.42,0.03183333277702331,,,,,,,,,,,,,,,,,,,,,,3A 1845-024,282.088,-2.461,0.038333332538604735,,2SXPS J184816.9-022525,282.07063,-2.42387,5.555555555555556E-4,,4XMM J184816.8-022524,282.070354,-2.423608,1.1829416666666666E-4,,2CXO J184816.8-022525,282.07019586679166,-2.4236966614932007,2.0203647259454697E-4,,,,,,,0,,,,
IGR J18483-0311,282.0716861216644,-3.1713676837385054,3.792534271876018E-8,,B0.5Ia,2008A&A...492..163R,SFXT,NS,,,,,,,18.545,0.003,2011ApJS..196....6L,,,,0.4,0.0,2010MNRAS.401.1564R,21.0526,5.0E-4,2007A&A...467..249S,,,,2722.0,-761.0,1473.0,,9.021032333374023,1.0,1.0,Y,Gaia DR3 4258428501693172736,,,,,,,,,,,,,,,,,,,,,IGR J18483-0311,282.072,-3.171,0.010333333412806192,,,,,,,,,,,,,,,,,,,,,,IGR J18483-0311,282.073,-3.211,0.045000000794728594,,2SXPS J184817.1-031017,282.07156,-3.17151,4.999999867545234E-4,,4XMM J184817.2-031016,282.071681,-3.171367,5.257166666666667E-5,,2CXO J184817.1-031016,282.07161943548647,-3.1713311233178394,1.9776280149045206E-4,,2MASS J18481720-0310168,282.071674,-3.171344,1.9444444527228672E-5,,4258428501693172736,282.0716861216644,-3.1713676837385054,3.792534271876018E-8,
XTE J1855-026,283.8766800200503,-2.604679419397789,3.9543865972922915E-9,,B0Iaep,2008ATel.1876....1N,sg,NS,,,,,,,6.067,0.004,1999ApJ...517..956C,,,,,,,361.1,0.4,1999ApJ...517..956C,,,,7731.0,-735.0,1090.0,,2.6523561477661133,,,,Gaia DR3 4255891924062617088,,,,,,,,,,,,,,,,,,,,,XTE J1855-026,283.88,-2.607,0.006000000238418579,,,,,,,,,,,,,,,,,,,,,,XTE J1855-026,283.909,-2.622,0.05333333412806193,,2SXPS J185530.4-023617,283.87677,-2.60489,9.722222222222222E-4,,,,,,,,,,,,2MASS J18553040-0236167,283.876688,-2.604655,1.6666666294137637E-5,,4255891924062617088,283.8766800200503,-2.604679419397789,3.9543865972922915E-9,
XTE J1858+034,284.681906,3.434746,2.2222221725516848E-5,,K-M?,2021ApJ...909..154T,,,,,,,,,81.0,,2021ApJ...909..153M,,,,,,,218.393,0.002,2021ApJ...909..153M,,,,,,,Y,0.9443477988243103,0.0,0.0,Y,2MASS J18584365+0326050,,,,,,,,,,,,,,,,,,,,,XTE J1858+034,284.679,3.439,0.004166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J185843.6+032605,284.68171,3.43498,0.001305555502573649,,4XMM J185843.5+032604,284.681655,3.434575,5.644641666666667E-4,,2CXO J185843.6+032606,284.68178790090724,3.4350360432562717,2.0562691110851005E-4,,2MASS J18584365+0326050,284.681906,3.434746,2.2222221725516848E-5,,0,,,,
XTE J1859+083,284.756814,8.245672,1.6666666294137637E-5,,B0-2Ve,2022MNRAS.509.5955S,Be,NS,,,,12.5,,1996MNRAS.280L..31P,37.97,0.09,2016PhDT.......406B,,,,0.127,0.009,2016PhDT.......406B,9.79156,1.0E-5,2022MNRAS.509.5955S,,,,4799.0,-1635.0,3628.0,,,,,,2MASS J18590163+0814444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XTE J1859+083,284.76,8.2325,0.016666666666666666,2009ApJ...695...30C,2SXPS J185901.8+081447,284.756875,8.245666666666667,6.111111111111112E-4,2022MNRAS.509.5955S,,,,,,,,,,,2MASS J18590163+0814444,284.756814,8.245672,1.6666666294137637E-5,,4310118570535453696,284.75680882608543,8.245457254312521,8.232586085796358E-8,2022MNRAS.509.5955S
4U 1901+03,285.9141280353291,3.2043579681435252,5.376392768488991E-8,,B8-9 IV,2019ATel12560....1M,Be,NS,,,,,,,22.5827,2.0E-4,2005ApJ...635.1217G,,,,0.0363,3.0E-4,2005ApJ...635.1217G,2.761,0.001,2019ATel12556....1H,,,,5575.0,-1787.0,2302.0,Y,,,,Y,Gaia DR3 4268774695647764352,,,,,,,,,,,,,,,,,,,,,4U 1901+03,285.905,3.192,0.003499999890724818,,,,,,,,,,,,,,,,,,,,,,,,,,,4U 1901+03,285.91413,3.20451,6.388888888888888E-4,2019ATel12514....1M,,,,,,4U 1901+03,285.91416666666663,3.2044194444444445,3.9444444444444444E-4,2019ATel12556....1H,2MASS J19033940+0312158,285.914172,3.204391,2.5000000993410745E-5,,4268774695647764352,285.9141280353291,3.2043579681435252,5.376392768488991E-8,
XTE J1906+090,286.1977687539877,9.044911040402665,1.55375169383155E-7,,Be?,2005ApJ...632.1069G,Be?,NS,,,,,,,81.4,0.1,2017ApJ...846..161C,,,,,,,89.17,0.02,1998ApJ...502L.129M,,,,6370.0,-1965.0,3471.0,Y,1.1517986059188843,,1.0,Y,Gaia DR3 4310649153642824320,,,,,,,,,,,,,,,,,,,,,XTE J1906+090,286.19,9.039,0.041833333174387616,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J190447.5+090237,286.19819,9.04368,4.999999867545234E-4,,,,,,,2CXO J190447.4+090241,286.1977867294652,9.044839970582125,2.1748649804145744E-4,,2MASS J19044747+0902419,286.197812,9.044974,1.9444444527228672E-5,,4310649153642824320,286.1977687539877,9.044911040402665,1.55375169383155E-7,
4U 1907+097,287.40853278192054,9.829776780341307,7.173053195907011E-9,,O9.5Iab,2008A&A...486..911N,sg,NS,,,,27.8,,2005A&A...436.1049M,8.3753,3.0E-4,1998ApJ...496..386I,,,,0.28,0.1,1998ApJ...496..386I,437.5,0.0,1984PASJ...36..679M,,,,5351.0,-858.0,866.0,,14.322147369384766,1.0,,Y,Gaia DR3 4309225217336729088,,,,,,,,,,,,,,,,3A 1907+097,287.3448,9.8416,0.06366197818539553,,4U 1907+097,287.408,9.83,0.004833333194255829,,,,,,,,,,,,,,,,,,,,,,4U 1907+097,287.413,9.83,0.02833333412806193,,2SXPS J190938.0+094952,287.40874,9.83123,9.722222222222222E-4,,4XMM J190938.0+094947,287.408419,9.829954,5.278152777777777E-4,,,,,,,2MASS J19093804+0949473,287.408531,9.829809,1.9444444527228672E-5,,4309225217336729088,287.40853278192054,9.829776780341307,7.173053195907011E-9,
